apk_name,active_name,contrast_type,id_or_bounds,raletive_class
com.huawei.hwid,com.huawei.hwid.ui.common.login.RegisterViaEmailActivity,Text contrast,com.huawei.hwid:id/input_password,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.RegisterViaEmailActivity,Text contrast,com.huawei.hwid:id/eMail_name,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.password.QuickResetPasswordActivity,Text contrast,com.huawei.hwid:id/quick_resetpassword_textview_1,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.password.QuickResetPasswordActivity,Text contrast,com.huawei.hwid:id/quick_pswd_et,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.setting.PIMSettings,Text contrast,com.huawei.hwid:id/devicename_edit,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.setting.PIMSettings,Text contrast,com.huawei.hwid:id/edit_name,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.password.FindpwdByHwIdActivity,Text contrast,com.huawei.hwid:id/edit_hwid,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.setting.ModifyPasswordActivity,Text contrast,com.huawei.hwid:id/new_pwd_edit,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.setting.ModifyPasswordActivity,Text contrast,com.huawei.hwid:id/confirm_pwd_edit,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.setting.ModifyPasswordActivity,Text contrast,com.huawei.hwid:id/old_pwd_edit,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginActivity,Text contrast,com.huawei.hwid:id/email_name,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginActivity,Text contrast,com.huawei.hwid:id/email_password,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginActivity,Text contrast,com.huawei.hwid:id/id_txt,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.RegisterViaPhoneNumberActivity,Text contrast,com.huawei.hwid:id/id_txt,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.RegisterViaPhoneNumberActivity,Text contrast,com.huawei.hwid:id/phone_number,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.StartUpGuideLoginForAPPActivity,Text contrast,com.huawei.hwid:id/welcome_textview_1,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.StartUpGuideLoginForAPPActivity,Text contrast,com.huawei.hwid:id/welcome_textview_value,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.extend.setting.BindEmailSettingsActivity,Text contrast,com.huawei.hwid:id/bind_edittext,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginDialog,Text contrast,android:id/alertTitle,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginDialog,Text contrast,com.huawei.hwid:id/user_name,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginDialog,Text contrast,com.huawei.hwid:id/user_password,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.LoginDialog,Text contrast,com.huawei.hwid:id/id_txt,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.extend.setting.BindPhoneSettingsActivity,Text contrast,com.huawei.hwid:id/phone_number,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.PrivacyPolicyActivity,Text contrast,android:id/alertTitle,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.CheckLoginedPassword,Text contrast,android:id/alertTitle,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.CheckLoginedPassword,Text contrast,com.huawei.hwid:id/input_password,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.CheckLoginedPassword,Text contrast,com.huawei.hwid:id/id_txt,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.openapi.quicklogin.ui.QuickLoginActivity,Text contrast,com.huawei.hwid:id/login_btn,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.openapi.quicklogin.ui.QuickLoginActivity,Text contrast,com.huawei.hwid:id/text_hint,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.openapi.quicklogin.ui.QuickLoginActivity,Text contrast,com.huawei.hwid:id/terms,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.openapi.quicklogin.ui.QuickLoginActivity,Text contrast,com.huawei.hwid:id/policy,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.openapi.quicklogin.ui.QuickLoginActivity,Image contrast,com.huawei.hwid:id/close,android.widget.ImageView
com.huawei.hwid,com.huawei.hwid.ui.common.login.QuickLoginActivity,Text contrast,com.huawei.hwid:id/quick_login_textview_1,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.QuickLoginActivity,Text contrast,com.huawei.hwid:id/ok_btn,android.widget.Button
com.huawei.hwid,com.huawei.hwid.ui.extend.setting.StartUpGuideLoginActivity,Text contrast,com.huawei.hwid:id/welcome_textview_1,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.extend.setting.StartUpGuideLoginActivity,Text contrast,com.huawei.hwid:id/welcome_textview_skip,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.extend.setting.StartUpGuideLoginActivity,Text contrast,com.huawei.hwid:id/welcome_textview_value,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.password.ResetPwdByPhoneNumberActivity,Text contrast,com.huawei.hwid:id/input_password,android.widget.EditText
com.huawei.hwid,com.huawei.hwid.ui.common.login.QuickRegisterConfirmActivity,Text contrast,com.huawei.hwid:id/quick_register_confirm_textview_1,android.widget.TextView
com.huawei.hwid,com.huawei.hwid.ui.common.login.QuickRegisterActivity,Text contrast,com.huawei.hwid:id/quick_register_textview_1,android.widget.TextView
com.topzoomapps.skiloo,com.topzoomapps.skiloo.Website169929,Image contrast,"[932,63][1080,189]",android.widget.ImageButton
com.topzoomapps.skiloo,com.topzoomapps.skiloo.Website169931,Image contrast,"[932,63][1080,189]",android.widget.ImageButton
com.topzoomapps.skiloo,com.topzoomapps.skiloo.Website169930,Image contrast,"[932,63][1080,189]",android.widget.ImageButton
com.topzoomapps.skiloo,com.topzoomapps.skiloo.AndromoDashboardActivity,Image contrast,"[932,63][1080,189]",android.widget.ImageButton
id.afhamzsoft.torque,id.afhamzsoft.torque.MainActivity,Text contrast,"[265,1194][609,1286]",
id.afhamzsoft.torque,id.afhamzsoft.torque.MainActivity,Text contrast,"[645,1194][816,1286]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.SplashActivity,Text contrast,"[36,1597][217,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.SplashActivity,Text contrast,"[243,1597][424,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.SplashActivity,Text contrast,"[657,1597][838,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.SplashActivity,Text contrast,"[864,1597][1045,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.MainActivity,Text contrast,"[36,1597][217,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.MainActivity,Text contrast,"[243,1597][424,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.MainActivity,Text contrast,"[657,1597][838,1781]",
com.automotiontv.bayridgetoyot,com.automotiontv.activities.MainActivity,Text contrast,"[864,1597][1045,1781]",
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivitySplashScreen,Text contrast,com.feeperfect.feemwifi.free:id/lbl_feem_item_title,android.widget.TextView
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivitySplashScreen,Text contrast,com.feeperfect.feemwifi.free:id/icon,android.widget.TextView
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivitySplashScreen,Text contrast,com.feeperfect.feemwifi.free:id/icon,android.widget.TextView
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivityMain,Text contrast,com.feeperfect.feemwifi.free:id/lbl_feem_item_title,android.widget.TextView
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivityMain,Text contrast,com.feeperfect.feemwifi.free:id/icon,android.widget.TextView
com.feeperfect.feemwifi.free,com.feeperfect.feemwifi.ActivityMain,Text contrast,com.feeperfect.feemwifi.free:id/icon,android.widget.TextView
de.markusfisch.android.shadereditorF049D62A646B115791D9E7817EB7410EC9137880,de.markusfisch.android.shadereditor.activity.MainActivity,Text contrast,"[157,146][247,189]",android.widget.TextView
com.link.kuaiji,com.example.account.login.LoginActivity,Text contrast,com.link.kuaiji:id/textView1,android.widget.TextView
com.link.kuaiji,com.example.account.login.LoginActivity,Text contrast,com.link.kuaiji:id/button2,android.widget.Button
com.link.kuaiji,com.example.account.login.LoginActivity,Text contrast,com.link.kuaiji:id/button1,android.widget.Button
com.link.kuaiji,com.example.account.login.LoginActivity,Text contrast,com.link.kuaiji:id/weibo,android.widget.TextView
com.link.kuaiji,com.example.account.login.LoginActivity,Text contrast,com.link.kuaiji:id/qq,android.widget.TextView
com.link.kuaiji,com.example.account.login.LoginActivity,Image contrast,com.link.kuaiji:id/imageView1,android.widget.ImageView
com.link.kuaiji,com.example.account.login.LoginActivity,Image contrast,com.link.kuaiji:id/imageView2,android.widget.ImageView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/textView1,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/remindText,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,"[0,181][360,286]",android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/month,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/year,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/time,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/header_income_outcome,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Text contrast,com.link.kuaiji:id/calander,android.widget.TextView
com.link.kuaiji,com.example.account.login.EntranceActivity,Image contrast,com.link.kuaiji:id/i1,android.widget.ImageView
com.link.kuaiji,com.example.account.login.EntranceActivity,Image contrast,com.link.kuaiji:id/i2,android.widget.ImageView
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/textView1,android.widget.TextView
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/textView1,android.widget.TextView
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/textView2,android.widget.TextView
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/button1,android.widget.Button
com.link.kuaiji,com.example.account.login.RegisterActivity,Image contrast,com.link.kuaiji:id/back,android.widget.ImageView
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/editText1,android.widget.EditText
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/editText2,android.widget.EditText
com.link.kuaiji,com.example.account.login.RegisterActivity,Text contrast,com.link.kuaiji:id/editText3,android.widget.EditText
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,Text contrast,next-stg-ferry,android.widget.Button
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,Text contrast,com.trueway.nagaxking.trueway:id/toolbar_title,android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_mobile_number,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_amount,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Image contrast,com.trueway.nagaxking.trueway:id/image_pick_contact,android.widget.ImageButton
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Image contrast,com.trueway.nagaxking.trueway:id/image_wallet,android.widget.ImageView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Image contrast,com.trueway.nagaxking.trueway:id/image_account,android.widget.ImageView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Image contrast,com.trueway.nagaxking.trueway:id/image_contact,android.widget.ImageView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,com.trueway.nagaxking.trueway:id/toolbar_title,android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,"[0,211][245,337]",android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,"[245,211][549,337]",android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,"[549,211][848,337]",android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,"[848,211][1080,337]",android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,com.trueway.nagaxking.trueway:id/text_browse_plan,android.widget.TextView
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,Text contrast,com.trueway.nagaxking.trueway:id/button_proceed_recharge,android.widget.Button
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_user_name,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_password,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,Text contrast,com.trueway.nagaxking.trueway:id/button_login,android.widget.Button
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_user_name,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,Text contrast,com.trueway.nagaxking.trueway:id/edit_password,android.widget.EditText
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,Text contrast,com.trueway.nagaxking.trueway:id/button_login,android.widget.Button
com.wiztrit.android,com.wiztrit.android.SearchActivity,Text contrast,com.wiztrit.android:id/editText1,android.widget.EditText
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,Text contrast,com.cricinstant.cricket:id/menu_done,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.MediaIntermediateScreen,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SelectLeaguesActivity,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SelectLeaguesActivity,Text contrast,com.cricinstant.cricket:id/menu_done,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.InstantCommentaryActivity,Text contrast,android:id/alertTitle,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.InstantLiveInPlayerActivity,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.InstantSplashscreenActivity,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.InstantSplashscreenActivity,Text contrast,"[424,1013][655,1109]",android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SettingsActivity,Text contrast,"[26,272][892,366]",android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SettingsActivity,Text contrast,"[26,478][740,572]",android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SettingsActivity,Text contrast,"[26,684][892,778]",android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.SettingsActivity,Text contrast,android:id/action_bar_title,android.widget.TextView
com.cricinstant.cricket,com.cricinstant.cricket.InstantScorecardActivity,Text contrast,android:id/alertTitle,android.widget.TextView
com.shoutcast.stm.radiowebshalom,com.shoutcast.stm.radiowebshalom.MainActivity,Text contrast,com.shoutcast.stm.radiowebshalom:id/view_main_text_status,android.widget.TextView
com.shoutcast.stm.radiowebshalom,com.shoutcast.stm.radiowebshalom.MainActivity,Text contrast,com.shoutcast.stm.radiowebshalom:id/view_main_text_meta_genre,android.widget.TextView
com.cubesugar2014.emerrec,com.cubesugar2014.emerrec.IntroActivity,Text contrast,com.cubesugar2014.emerrec:id/textView2,android.widget.TextView
com.cubesugar2014.emerrec,com.cubesugar2014.emerrec.MainActivity,Text contrast,com.cubesugar2014.emerrec:id/textView2,android.widget.TextView
com.automotiontv.i10toyot,com.automotiontv.activities.SplashActivity,Text contrast,"[36,1597][217,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.SplashActivity,Text contrast,"[243,1597][424,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.SplashActivity,Text contrast,"[657,1597][838,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.SplashActivity,Text contrast,"[864,1597][1045,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.MainActivity,Text contrast,"[36,1597][217,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.MainActivity,Text contrast,"[243,1597][424,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.MainActivity,Text contrast,"[657,1597][838,1781]",
com.automotiontv.i10toyot,com.automotiontv.activities.MainActivity,Text contrast,"[864,1597][1045,1781]",
br.com.tecla.redencao,br.com.tecla.redencao.MainActivity,Text contrast,br.com.tecla.redencao:id/description,android.widget.TextView
br.com.tecla.redencao,br.com.tecla.redencao.MainActivity,Text contrast,br.com.tecla.redencao:id/description,android.widget.TextView
com.vcroitor.find.it,com.vcroitor.find.it.ui.activity.SearchActivity,Text contrast,android:id/alertTitle,android.widget.TextView
com.lintasgps.cakragps,com.lintasgps.cakragps.LoginActivity,Text contrast,com.lintasgps.cakragps:id/txtUsername,android.widget.EditText
com.lintasgps.cakragps,com.lintasgps.cakragps.LoginActivity,Text contrast,com.lintasgps.cakragps:id/txtWeb,android.widget.TextView
com.lintasgps.cakragps,com.lintasgps.cakragps.LoginActivity,Text contrast,com.lintasgps.cakragps:id/txtPassword,android.widget.EditText
com.lintasgps.cakragps,com.lintasgps.cakragps.ShowInfo,Image contrast,com.lintasgps.cakragps:id/actionbar_item,android.widget.ImageButton
com.lintasgps.cakragps,com.lintasgps.cakragps.ShowInfo,Image contrast,com.lintasgps.cakragps:id/btnPhone,android.widget.ImageButton
com.lintasgps.cakragps,com.lintasgps.cakragps.AlertActivity,Text contrast,android:id/empty,android.widget.TextView
com.lintasgps.cakragps,com.lintasgps.cakragps.AlertActivity,Image contrast,com.lintasgps.cakragps:id/actionbar_item,android.widget.ImageButton
